id,origin_depot_id,destination_depot_id,distance_km,road_distance_km,fee,created_at,updated_at
95f1172a-9a91-43c9-b86b-2d44504a0dd0,f462ddec-0f01-46ff-ab43-5b20ef20355b,8a67c9a8-4639-4533-b32c-3528929df464,547.93,821.89,2865670,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
967e5f46-4aee-47b1-9410-c6cbf7e6eec0,8f1c804e-0382-4f7f-8229-dda365aba5a2,b3c0323f-abba-423d-ad11-b6d9474080db,1143.93,1715.89,5547670,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
96e2eb57-c699-4507-bb02-95360622f51e,9a0fe470-d3ae-4a51-ae3b-217db367b329,8a67c9a8-4639-4533-b32c-3528929df464,609.76,914.64,3143920,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
97a22a08-8788-48d8-867c-72dc540a0639,c617e8c8-7afe-4d28-a5ca-1379d9501be5,18e98815-c7e1-4394-bfd1-3132a227ec0b,1145.21,1717.81,5553430,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
98297c49-1140-4ad6-ab37-a898ca4b8f3d,79531671-cb34-42f7-8c43-e544bfe2e4bf,6c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c2,550.51,825.77,2877310,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
983edb3d-4779-425e-a997-8d6804d9c9c7,7c69d43b-f991-45bc-8f71-c28076888f37,61f2a716-e5ed-41de-ab08-6e01637c5b51,1130.81,1696.22,5488660,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
988e42c8-e61d-4767-b315-680480af6b59,14a5a813-5a82-42e7-bf9c-6531d9079476,7d42d186-c243-47ef-bdd3-09e3212b6b17,1177.68,1766.52,5699560,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
992a2d4b-9f1e-41c7-baea-27e4694b98c4,c617e8c8-7afe-4d28-a5ca-1379d9501be5,eae42269-bdb6-44ae-a5b9-41117e26abcd,1150.00,1725.01,5575030,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
99467169-9edc-489f-88c7-1a719628198f,4fc4a6ab-d018-482d-bfe4-275a66531e86,24521324-b93c-4354-911f-b7ef3b2c257c,598.41,897.62,3092860,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
99a70a8d-4031-46da-a3c7-349787362684,288f81f9-3b22-4e9c-be2b-2dc52d0f3b29,8a67c9a8-4639-4533-b32c-3528929df464,603.12,904.68,3114040,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
99bded23-7450-4057-880a-706f78553443,c9c7790f-b3dd-432c-aee7-3b3413a0de35,24521324-b93c-4354-911f-b7ef3b2c257c,603.00,904.51,3113530,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
9a8c9971-d990-4cf2-b686-f3977db4fffd,e0228558-58ba-4d45-a257-b7b4d171f06e,553b1a53-5023-4a15-8d09-4787980a75ca,544.93,817.39,2852170,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
9b3b34a8-bcf6-4506-aadc-0826530008ad,968c5794-75e4-4ba4-9939-a234dde8d84d,3bc2f4dd-ce0c-4d54-b477-f7e98bf73963,1108.67,1663.01,5389030,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
9d196ee4-5b70-4be2-b931-f5e27ab64efa,3018212c-4657-445f-8226-9f11513c4879,61f2a716-e5ed-41de-ab08-6e01637c5b51,601.85,902.78,3108340,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
9e61243d-86c2-4991-a309-71e6935a4c14,c9c7790f-b3dd-432c-aee7-3b3413a0de35,80071d9e-fa85-41ab-9531-f34391e84bec,2.80,4.20,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
9ed78e25-498a-4aaa-b07f-62d8e160ce87,c9c7790f-b3dd-432c-aee7-3b3413a0de35,553b1a53-5023-4a15-8d09-4787980a75ca,606.99,910.48,3131440,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
9fa9682b-fc26-4c17-8e50-93ecbdff977a,814cde2d-95b2-41fc-8ed0-271ba2170968,18e98815-c7e1-4394-bfd1-3132a227ec0b,11.56,17.33,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
a05a6b76-7324-4e9a-a5ab-754858bf7429,6d2f28b0-ffba-42b5-a905-22f9358a8a5b,6c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c2,94.71,142.06,768240,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
a0c1fdc4-61ae-4a01-ba4a-9bf4772ded8f,968c5794-75e4-4ba4-9939-a234dde8d84d,5c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c1,12.62,18.93,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
a10f65b9-0a6b-485b-9c7a-e57cb2d6475f,366ff3a9-430e-4055-af48-9d674e4aaf15,3bc2f4dd-ce0c-4d54-b477-f7e98bf73963,1106.46,1659.69,5379070,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
a110137b-1fa9-455c-9b64-174eba9c597a,288f81f9-3b22-4e9c-be2b-2dc52d0f3b29,eae42269-bdb6-44ae-a5b9-41117e26abcd,20.55,30.83,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
a12d172f-84f3-4004-bea8-b2b72d2fd8ad,d4d45641-60ba-468d-ac8f-d7012e5a9cdf,80071d9e-fa85-41ab-9531-f34391e84bec,13.18,19.77,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
a2426195-dc44-43a1-b047-cfa29a23d6aa,14a5a813-5a82-42e7-bf9c-6531d9079476,61f2a716-e5ed-41de-ab08-6e01637c5b51,1171.26,1756.89,5670670,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
a52b63ee-d1e6-4b2b-b224-0fef5eaaec9b,e231c92f-f237-40ba-8b35-9040bb3f6e23,61f2a716-e5ed-41de-ab08-6e01637c5b51,11.70,17.55,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
a692470f-397b-4b6e-a4bb-18dd38d2cdc1,814cde2d-95b2-41fc-8ed0-271ba2170968,80071d9e-fa85-41ab-9531-f34391e84bec,0.72,1.08,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
a6b6793b-6586-43b4-99d4-d950db31115a,cd61344a-92b2-40dc-bc3a-9dcfcaab94ee,24521324-b93c-4354-911f-b7ef3b2c257c,601.93,902.90,3108700,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
a87caadc-dc99-46d8-b303-4d9efc5dbb22,c1ba1ff2-3eaf-48f4-82f1-41e3a68d55a1,24521324-b93c-4354-911f-b7ef3b2c257c,589.56,884.33,3052990,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
a921f483-edaa-4958-b42b-d8b76b1ce57d,288f81f9-3b22-4e9c-be2b-2dc52d0f3b29,18e98815-c7e1-4394-bfd1-3132a227ec0b,16.57,24.86,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
a9470c1d-a8e7-4c0e-9f57-3f00b18bfa56,43bd4be6-9cce-48a9-a3cc-09f8ee7596c2,61f2a716-e5ed-41de-ab08-6e01637c5b51,144.30,216.44,1049320,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
a978c54f-6f52-4128-9fe8-1f4d789c3ce5,814cde2d-95b2-41fc-8ed0-271ba2170968,5c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c1,1107.74,1661.60,5384800,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
aa5245a8-3fdd-482f-a508-489d819cbbfd,366ff3a9-430e-4055-af48-9d674e4aaf15,61f2a716-e5ed-41de-ab08-6e01637c5b51,1105.96,1658.94,5376820,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
aa66259c-ad88-4550-8b1e-dc8dd8ec24a1,968c5794-75e4-4ba4-9939-a234dde8d84d,6c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c2,12.62,18.93,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
ada0393b-7251-4437-ab90-0a6977646b3b,c9c7790f-b3dd-432c-aee7-3b3413a0de35,b3c0323f-abba-423d-ad11-b6d9474080db,1111.52,1667.28,5401840,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
adfb81ca-c9fd-4bd9-9efa-2476b3c77553,d0122a69-7fdb-4d0b-962d-b33cff0c7ea1,b3c0323f-abba-423d-ad11-b6d9474080db,110.80,166.20,864800,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
ae10ac28-6ff5-4bf7-822a-7f0f01f96f25,6d2f28b0-ffba-42b5-a905-22f9358a8a5b,3bc2f4dd-ce0c-4d54-b477-f7e98bf73963,1071.82,1607.73,5223190,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
aff0d762-d774-49c5-b642-1339fbf6b289,c1ba1ff2-3eaf-48f4-82f1-41e3a68d55a1,8a67c9a8-4639-4533-b32c-3528929df464,593.60,890.40,3071200,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
b06180c7-43c2-4ba1-8128-75225f880885,c9c7790f-b3dd-432c-aee7-3b3413a0de35,eae42269-bdb6-44ae-a5b9-41117e26abcd,14.50,21.74,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
b0910fda-dd10-40a2-aa34-da8b57956e44,2b7bd9fc-f236-48cb-8667-ad62c2eb4a01,3bc2f4dd-ce0c-4d54-b477-f7e98bf73963,0.00,0.00,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
b18aa4d3-636a-4b56-8442-411765f2daee,8f1c804e-0382-4f7f-8229-dda365aba5a2,24521324-b93c-4354-911f-b7ef3b2c257c,627.39,941.09,3223270,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
b3ed904a-fdbd-43a9-9ce5-f0d8b2e7bc5e,2b7bd9fc-f236-48cb-8667-ad62c2eb4a01,6c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c2,1105.06,1657.59,5372770,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
b46a90f3-57b6-4904-a6ad-9060b991a657,2b7bd9fc-f236-48cb-8667-ad62c2eb4a01,8a67c9a8-4639-4533-b32c-3528929df464,602.64,903.96,3111880,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
b48c644f-7407-41f2-8156-02a886c54dd8,79531671-cb34-42f7-8c43-e544bfe2e4bf,18e98815-c7e1-4394-bfd1-3132a227ec0b,611.06,916.59,3149770,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
b5478d38-d06d-4a1c-b1a6-03cf8b1d933b,6553f989-77e9-4459-a327-a8f21d0c52b3,80071d9e-fa85-41ab-9531-f34391e84bec,58.13,87.20,536000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
b776dc5f-7bde-4575-b86e-902cf1d290a4,8f1c804e-0382-4f7f-8229-dda365aba5a2,3bc2f4dd-ce0c-4d54-b477-f7e98bf73963,47.58,71.37,456850,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
b79f5d71-0154-4328-9300-549ac7232472,e231c92f-f237-40ba-8b35-9040bb3f6e23,6c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c2,1100.95,1651.42,5354260,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
b8ae4fcf-8a59-4ce5-ade2-5e8305ae63a8,4fc4a6ab-d018-482d-bfe4-275a66531e86,61f2a716-e5ed-41de-ab08-6e01637c5b51,2.32,3.48,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
b91f2aad-3ea8-4761-ad50-be3e22f69677,d0122a69-7fdb-4d0b-962d-b33cff0c7ea1,80071d9e-fa85-41ab-9531-f34391e84bec,1042.77,1564.16,5092480,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
b9c0e4dd-883b-4de8-88d8-eecd39903df6,288f81f9-3b22-4e9c-be2b-2dc52d0f3b29,61f2a716-e5ed-41de-ab08-6e01637c5b51,5.52,8.29,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
ba0a62d3-666c-4dea-88d9-228dc9169b8e,968c5794-75e4-4ba4-9939-a234dde8d84d,18e98815-c7e1-4394-bfd1-3132a227ec0b,1122.92,1684.37,5453110,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
ba9c98f1-42b2-4801-a2cd-2a101c37f200,a2dbd7dc-34da-4bf1-bb57-b7bcd3b014da,5c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c1,1130.19,1695.28,5485840,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
bb81f9b8-9984-43a0-b5fc-6046f8faf335,d2903cf6-dbdf-4a75-8ce7-93e3b0092e49,7d42d186-c243-47ef-bdd3-09e3212b6b17,1145.66,1718.50,5555500,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
bc15781a-ab34-48a5-88b4-19c07b242857,3018212c-4657-445f-8226-9f11513c4879,b3c0323f-abba-423d-ad11-b6d9474080db,547.59,821.38,2864140,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
bc2ddd74-d367-4704-9b31-178ad67578d1,d4d45641-60ba-468d-ac8f-d7012e5a9cdf,18e98815-c7e1-4394-bfd1-3132a227ec0b,1.52,2.29,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
bd41eb21-d6aa-455a-9ae2-e8dbcdf5d946,d4d45641-60ba-468d-ac8f-d7012e5a9cdf,3bc2f4dd-ce0c-4d54-b477-f7e98bf73963,15.68,23.52,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
bd7a9928-5aa5-4b1c-8020-1f0d9761bdc0,6d2f28b0-ffba-42b5-a905-22f9358a8a5b,18e98815-c7e1-4394-bfd1-3132a227ec0b,1086.17,1629.25,5287750,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
bd8b4aea-53b6-44aa-b3e7-c1c269a051c4,4fc4a6ab-d018-482d-bfe4-275a66531e86,b3c0323f-abba-423d-ad11-b6d9474080db,1106.06,1659.10,5377300,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
bd9e7e94-706a-43ea-b1b5-89800bf854cc,6553f989-77e9-4459-a327-a8f21d0c52b3,18e98815-c7e1-4394-bfd1-3132a227ec0b,65.04,97.56,587800,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
bdc9299f-aaff-48b5-bda9-f1183643fee2,d4d45641-60ba-468d-ac8f-d7012e5a9cdf,61f2a716-e5ed-41de-ab08-6e01637c5b51,16.05,24.08,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
bdd1110a-8cac-4159-87bd-10dc49f7df40,7c69d43b-f991-45bc-8f71-c28076888f37,3bc2f4dd-ce0c-4d54-b477-f7e98bf73963,1131.26,1696.88,5490640,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
be0d3960-cb90-4d26-b5f3-ecbc882f8ad7,1bf4bb87-9e44-4beb-b337-1f45a58fd731,553b1a53-5023-4a15-8d09-4787980a75ca,548.15,822.22,2866660,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
bf18bcea-0da8-437a-9b57-827fc3a40cef,e0228558-58ba-4d45-a257-b7b4d171f06e,3bc2f4dd-ce0c-4d54-b477-f7e98bf73963,1104.87,1657.30,5371900,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
bf25c794-4a1b-40fb-8127-f225e6930829,c617e8c8-7afe-4d28-a5ca-1379d9501be5,5c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c1,88.87,133.31,733240,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
bf2d6d8f-c974-4221-bb8a-eb25118a8171,f462ddec-0f01-46ff-ab43-5b20ef20355b,18e98815-c7e1-4394-bfd1-3132a227ec0b,1121.59,1682.39,5447170,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c09b2073-aa56-43b2-b11e-152a63f47066,7c69d43b-f991-45bc-8f71-c28076888f37,5c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c1,90.44,135.65,742600,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c186cc29-92ad-4bcf-aa33-17c08216ff4b,79531671-cb34-42f7-8c43-e544bfe2e4bf,b3c0323f-abba-423d-ad11-b6d9474080db,551.77,827.65,2882950,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c18ab8f2-2305-4d52-b857-c31f2c197212,c9c7790f-b3dd-432c-aee7-3b3413a0de35,3bc2f4dd-ce0c-4d54-b477-f7e98bf73963,4.86,7.29,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c1c23bb2-0f9f-4790-904e-798155820eee,1bf4bb87-9e44-4beb-b337-1f45a58fd731,b3c0323f-abba-423d-ad11-b6d9474080db,2.12,3.18,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c1df9eea-bf16-4620-bb68-513dcf890518,d4d45641-60ba-468d-ac8f-d7012e5a9cdf,24521324-b93c-4354-911f-b7ef3b2c257c,612.68,919.02,3157060,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c21dcff5-f2ff-4a7e-a8e1-5bc9a2a5478d,c1ba1ff2-3eaf-48f4-82f1-41e3a68d55a1,7d42d186-c243-47ef-bdd3-09e3212b6b17,14.59,21.88,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c2a6bebe-f6bf-4467-9771-2809ce2424b5,c617e8c8-7afe-4d28-a5ca-1379d9501be5,61f2a716-e5ed-41de-ab08-6e01637c5b51,1130.42,1695.63,5486890,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c337ec09-0d59-4eda-b6b4-7a2ad860d4ba,288f81f9-3b22-4e9c-be2b-2dc52d0f3b29,8abc701d-83db-485c-bb90-eea9da904eba,6.04,9.06,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c3de10c4-bef8-4f51-aef8-3c4ca4e61a16,288f81f9-3b22-4e9c-be2b-2dc52d0f3b29,24521324-b93c-4354-911f-b7ef3b2c257c,599.14,898.71,3096130,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c48397e2-c3ef-4765-99dc-4710baf1194e,a2dbd7dc-34da-4bf1-bb57-b7bcd3b014da,61f2a716-e5ed-41de-ab08-6e01637c5b51,28.29,42.44,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c4b6067a-4ee9-4530-85a4-d440bec9358b,9a0fe470-d3ae-4a51-ae3b-217db367b329,553b1a53-5023-4a15-8d09-4787980a75ca,609.74,914.61,3143830,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c61e0dda-211e-4610-a8f7-8da1287a641e,6553f989-77e9-4459-a327-a8f21d0c52b3,7d42d186-c243-47ef-bdd3-09e3212b6b17,63.13,94.69,573450,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c75e0626-6990-4516-a7e5-0c61eccb7b09,f462ddec-0f01-46ff-ab43-5b20ef20355b,553b1a53-5023-4a15-8d09-4787980a75ca,547.98,821.97,2865910,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c794eb28-31f9-4fbf-832e-55ff9fd7b851,43bd4be6-9cce-48a9-a3cc-09f8ee7596c2,18e98815-c7e1-4394-bfd1-3132a227ec0b,136.00,204.00,1012000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c835675d-f7d9-464b-9db8-b20258883151,a2dbd7dc-34da-4bf1-bb57-b7bcd3b014da,24521324-b93c-4354-911f-b7ef3b2c257c,619.72,929.58,3188740,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c893d686-342e-4245-bcc8-6934725a254b,c617e8c8-7afe-4d28-a5ca-1379d9501be5,6c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c2,88.87,133.31,733240,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c8d0847c-a32d-4f95-b667-ea44a49ceaa3,9a0fe470-d3ae-4a51-ae3b-217db367b329,7d42d186-c243-47ef-bdd3-09e3212b6b17,4.97,7.45,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c92d6652-bd90-41f9-a4dd-eaf45c6272ca,43bd4be6-9cce-48a9-a3cc-09f8ee7596c2,24521324-b93c-4354-911f-b7ef3b2c257c,723.69,1085.53,3656590,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c96afbb5-f8dd-4eaa-8778-fa9b60fa16cb,9a0fe470-d3ae-4a51-ae3b-217db367b329,b3c0323f-abba-423d-ad11-b6d9474080db,1114.60,1671.90,5415700,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
c9e99bee-2d99-4983-a353-517d49a90744,2b7bd9fc-f236-48cb-8667-ad62c2eb4a01,7d42d186-c243-47ef-bdd3-09e3212b6b17,8.06,12.09,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
ca4c1969-8f1c-418b-86c5-b1624a5e781a,f462ddec-0f01-46ff-ab43-5b20ef20355b,8abc701d-83db-485c-bb90-eea9da904eba,1103.27,1654.90,5364700,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
cb86c4bb-0b56-475e-8885-e99894994764,e231c92f-f237-40ba-8b35-9040bb3f6e23,553b1a53-5023-4a15-8d09-4787980a75ca,595.60,893.40,3080200,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
cd3a5662-a173-404a-ba49-f17e95a2b100,6553f989-77e9-4459-a327-a8f21d0c52b3,3bc2f4dd-ce0c-4d54-b477-f7e98bf73963,55.21,82.82,514100,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
ce32534e-307e-4b16-9f3c-d9ba27301ede,d2903cf6-dbdf-4a75-8ce7-93e3b0092e49,b3c0323f-abba-423d-ad11-b6d9474080db,77.39,116.09,664360,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
d02f23ba-85e0-4fc6-b9fd-111385c85cd9,d0122a69-7fdb-4d0b-962d-b33cff0c7ea1,5c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c1,108.73,163.09,852360,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
d03c98b1-6930-42ac-8694-b0dadaf82ba3,8f1c804e-0382-4f7f-8229-dda365aba5a2,8a67c9a8-4639-4533-b32c-3528929df464,631.50,947.25,3241750,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
d0b2b6e3-e9aa-49d5-81a0-be723f53536d,9a0fe470-d3ae-4a51-ae3b-217db367b329,eae42269-bdb6-44ae-a5b9-41117e26abcd,11.56,17.33,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
d1ccebbf-5695-4d01-a3fd-02314fb0c824,288f81f9-3b22-4e9c-be2b-2dc52d0f3b29,b3c0323f-abba-423d-ad11-b6d9474080db,1105.94,1658.90,5376700,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
d2292114-f4bd-47b1-af70-a094d885aef4,968c5794-75e4-4ba4-9939-a234dde8d84d,8a67c9a8-4639-4533-b32c-3528929df464,553.17,829.75,2889250,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
d2b854c1-34c7-4969-aa7e-2275266e9ce2,c9c7790f-b3dd-432c-aee7-3b3413a0de35,7d42d186-c243-47ef-bdd3-09e3212b6b17,5.17,7.76,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
d2c21dff-a849-4bee-9172-36c8121bb540,14a5a813-5a82-42e7-bf9c-6531d9079476,24521324-b93c-4354-911f-b7ef3b2c257c,657.07,985.60,3356800,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
d3469bb5-4855-4528-ad2b-50b785ff035a,1bf4bb87-9e44-4beb-b337-1f45a58fd731,80071d9e-fa85-41ab-9531-f34391e84bec,1109.04,1663.56,5390680,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
d5b25a72-8d24-4f42-952d-0c2d850e3a2f,366ff3a9-430e-4055-af48-9d674e4aaf15,7d42d186-c243-47ef-bdd3-09e3212b6b17,1111.79,1667.68,5403040,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
d69edb0a-7d78-4505-b178-6a6c3edb4980,d4d45641-60ba-468d-ac8f-d7012e5a9cdf,eae42269-bdb6-44ae-a5b9-41117e26abcd,5.14,7.71,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
d75aac25-4ae3-4b56-8ffc-58af7d105a6f,2028d662-e7e4-4c3c-94ee-4c0648b71f1c,7d42d186-c243-47ef-bdd3-09e3212b6b17,149.48,224.22,1072660,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
d7e03b0e-fd5b-49c1-8976-5869b6b6dd6a,cd61344a-92b2-40dc-bc3a-9dcfcaab94ee,5c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c1,141.84,212.75,1038250,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
d82ddb90-e37c-45ea-9225-e84ef9f2fbe1,e0228558-58ba-4d45-a257-b7b4d171f06e,6c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c2,3.91,5.87,350000,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
d9cb3373-6519-442a-adc8-a8faed0fbc87,366ff3a9-430e-4055-af48-9d674e4aaf15,18e98815-c7e1-4394-bfd1-3132a227ec0b,1120.68,1681.02,5443060,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
da278d5c-3b78-4e83-9bd4-f5674a14b369,2028d662-e7e4-4c3c-94ee-4c0648b71f1c,5c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c1,1215.48,1823.22,5869660,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
daf50c7d-de35-4890-8a5b-7c04cf0612c9,3018212c-4657-445f-8226-9f11513c4879,6c5a67c7-d2f0-4c47-a332-1a8c3e2ce1c2,546.34,819.51,2858530,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
db08d917-333e-48e0-b783-015ad48d3486,6553f989-77e9-4459-a327-a8f21d0c52b3,61f2a716-e5ed-41de-ab08-6e01637c5b51,55.57,83.36,516800,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
db08fda0-936d-4ec1-8c11-0012948cd7b9,814cde2d-95b2-41fc-8ed0-271ba2170968,24521324-b93c-4354-911f-b7ef3b2c257c,600.83,901.24,3103720,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
dc269d06-9795-4e16-a4f6-3cbbae20fd72,cd61344a-92b2-40dc-bc3a-9dcfcaab94ee,8abc701d-83db-485c-bb90-eea9da904eba,1180.53,1770.79,5712370,2025-07-16 07:49:46.528418+00,2025-07-16 07:49:46.528418+00
